ep_rew,gates_cleared,n_steps
-43.458803,0,668344
56.970032,2,668464
85.680957,3,668632
42.211597,2,668808
31.644993,2,669184
-11.399783,2,669216
43.348102,2,669368
-62.213426,0,669584
49.459582,2,669776
17.804642,2,669856
-40.833832,0,669896
-7.3096,3,670104
95.476481,3,670416
60.879291,2,670432
37.320963,2,670624
5.082614,1,670792
4.308043,1,670920
79.408697,3,671208
3.19069,2,671400
-85.843523,0,671472
-37.339115,0,671688
29.768966,2,671848
-60.8264,1,671904
-37.996502,1,672144
80.078518,3,672248
-11.406156,1,672408
-68.466976,0,672648
-26.295125,1,672736
102.772936,3,673072
15.849696,2,673248
-27.611246,2,673320
86.600273,2,673336
-24.30307,1,673560
-36.969062,0,673808
20.930487,2,673824
38.558537,2,673976
84.768737,3,674456
-46.812895,0,674472
40.724541,2,674512
58.248399,2,674600
-53.971044,0,674752
54.926935,2,675040
78.824518,3,675248
-23.574954,2,675416
-38.611506,0,675536
-12.698293,1,675848
60.040329,3,675864
6.729362,2,675928
-17.06132,1,676008
-31.105813,1,676432
92.810344,3,676536
30.464479,2,676728
30.769805,2,676864
58.394398,2,677112
49.370644,2,677160
100.16224,3,677176
18.290399,2,677376
-10.100046,1,677688
-56.673609,0,677760
42.772751,2,678096
74.866503,3,678096
-41.398618,0,678272
71.478479,3,678504
7.106131,2,678640
-42.591993,1,678704
-41.773375,0,678808
50.876638,2,679008
6.107553,1,679296
-19.249927,1,679448
-77.220874,0,679560
-43.024721,1,679856
37.7444,2,679880
36.920668,2,679952
80.414668,3,680344
-46.518037,2,680440
-3.403931,1,680688
10.521886,2,680720
31.673053,2,680856
78.624229,3,681224
74.309184,3,681288
47.191973,2,681592
42.037601,2,681696
2.894614,3,681776
54.549397,2,681904
18.326809,2,682096
20.763873,2,682168
-57.925632,0,682448
48.553808,2,682576
41.636997,2,682888
27.995702,2,682952
46.290872,2,683008
-51.333026,0,683080
49.132673,2,683272
47.769979,2,683400
-58.426744,0,683664
38.953774,2,684176
18.311969,2,684184
-29.438587,2,684256
-31.130665,1,684288
87.423966,3,684392
57.115041,2,684712
0.820809,2,684744
-51.227215,2,685368
-34.021216,0,685480
20.458489,2,685624
-6.32974,2,685664
71.078813,3,685736
59.861976,2,685928
-35.442742,2,685936
47.865911,2,685992
58.039264,2,686504
-60.972228,0,686696
10.802354,2,687064
87.527415,3,687120
35.764752,2,687128
11.299091,2,687136
-7.703913,1,687192
-23.344278,1,687256
52.580979,2,687672
37.986367,2,688008
88.133617,3,688328
-18.592801,1,688384
25.939328,2,688416
46.055562,2,688448
23.163537,2,688512
29.569834,2,688616
52.213084,2,688944
-47.723618,0,689456
7.35356,2,689464
76.294307,2,689560
62.231303,2,689664
28.965318,2,689696
53.370069,2,689696
65.615769,2,689832
90.911675,3,690248
95.353902,3,690720
55.54533,2,690824
-51.945908,0,690832
18.667964,2,690968
-60.230195,0,691056
-32.164199,1,691088
24.056603,2,691120
-45.753215,0,691408
-38.626548,0,692064
33.042574,2,692160
41.267093,2,692168
61.460291,2,692224
48.910381,2,692224
51.043242,2,692424
-38.030776,2,692512
109.642121,3,692712
-43.336675,0,693272
-1.84684,1,693392
-16.907009,1,693424
59.720226,2,693496
-26.990386,1,693528
32.200055,2,693720
46.408821,2,693736
49.516052,2,693960
68.621698,2,694552
-24.787199,1,694664
-15.062229,1,694760
39.074067,2,694992
29.686528,2,695080
-1.548974,3,695160
43.505933,2,695200
-35.504688,2,695296
-63.22142,0,695800
59.287823,2,695848
-48.365412,0,696136
12.276231,2,696208
37.630289,2,696376
39.045701,2,696472
97.607009,3,696552
-7.402703,2,696672
-36.680866,0,696944
-7.207288,1,697088
6.807946,1,697352
68.773889,3,697520
4.827257,1,697568
-45.772956,0,697696
31.847828,2,697752
-20.215068,1,697968
49.688515,2,698248
43.933053,2,698304
96.383925,3,698672
14.257872,2,698976
-42.279524,0,699088
9.528931,2,699208
-42.523348,0,699360
-1.538096,3,699376
-45.73831,2,699432
-32.907513,1,699616
-51.242315,0,699840
21.538041,2,700448
-2.385936,2,700480
15.97485,1,700536
52.712057,2,700584
-0.144572,1,700632
15.778558,2,700632
56.743152,2,700856
-36.137364,0,700936
47.411233,2,701680
60.796457,2,701736
-38.830448,0,701736
-42.546337,0,701744
34.496551,2,701864
77.949371,3,701904
25.447976,2,702088
46.473724,2,702232
-33.26198,0,702736
-33.669458,0,702808
57.308425,2,702976
-53.821044,0,703040
46.702281,2,703248
-54.609372,0,703296
-39.195606,2,703544
42.510642,2,703544
47.648714,2,704048
11.121841,2,704208
-48.71836,0,704216
102.097407,3,704344
-20.173315,1,704584
-36.711532,1,704608
47.407733,2,704720
-23.845319,2,705160
15.791622,1,705384
-57.454608,0,705472
-13.219213,1,705600
-26.688973,2,705712
45.805486,2,705792
29.01436,2,705816
60.983478,2,705872
87.433384,3,706424
-14.751311,1,706616
58.443582,2,706768
39.010348,2,706776
71.042113,2,706912
60.465703,2,706952
17.831349,2,707280
-62.875241,1,707376
-46.011313,0,707584
56.018544,2,707824
-35.116715,0,708000
72.403639,3,708160
68.807941,3,708272
-34.258083,1,708368
52.840285,2,708528
68.970041,2,708592
32.278424,2,708928
11.169586,1,709000
50.658034,2,709392
16.165065,2,709592
59.418296,2,709720
32.294157,2,709752
-42.98536,2,709760
-30.613624,2,710064
-55.373571,0,710120
-47.673885,1,710520
31.688111,2,710632
38.604341,2,710792
53.1223,2,710936
10.162186,2,711192
-50.535106,0,711248
57.03802,3,711256
84.379794,3,711416
55.002632,2,711864
38.773351,2,711920
44.618256,2,712008
-48.78797,0,712088
14.229981,1,712400
40.822635,2,712408
-36.529959,1,712840
-33.087953,2,712912
47.567937,2,713064
25.478796,2,713240
63.044837,2,713312
34.642522,2,713384
-54.08143,0,713592
2.400976,1,714016
-44.096185,2,714144
26.393741,2,714344
68.368971,3,714416
54.072631,2,714504
93.504854,3,714592
7.526897,1,714768
-44.778104,2,715200
5.890257,1,715256
54.888907,2,715320
45.398446,2,715576
48.716602,2,715600
41.654611,2,715784
-21.786674,1,715840
68.721301,2,715864
55.154122,2,716408
45.705418,2,716416
3.201433,1,716488
-52.93072,0,716752
86.367734,3,717048
88.633215,3,717088
96.561395,3,717184
-14.911008,3,717504
19.351743,1,717512
52.346419,2,717584
47.843262,2,717768
24.56567,2,718112
-44.846362,0,718224
66.994108,2,718312
29.350549,2,718408
13.982889,1,718712
60.039705,2,718752
-35.921334,0,719184
-40.604844,2,719240
36.021651,2,719496
-37.471303,2,719520
38.489507,2,719592
59.091938,2,719624
34.948886,2,720032
14.502336,2,720144
6.180631,1,720344
52.445209,2,720480
44.561234,2,720728
92.304565,3,720920
81.422022,3,720920
11.644066,2,721008
12.219507,2,721544
58.878923,2,721552
-34.237674,2,721736
27.654232,2,721784
61.68246,2,721944
57.447269,2,722144
-22.323347,1,722184
54.260859,2,722264
-42.737681,0,722688
-45.715898,0,722696
51.564585,2,722976
-12.333787,1,723008
-50.938418,0,723144
-6.039181,1,723368
85.014174,3,723456
30.023622,2,723672
-36.542443,0,723792
25.590718,2,724032
54.94794,2,724248
46.239327,2,724296
45.550352,2,724464
31.798533,2,724632
44.532106,2,724704
71.49914,2,725040
30.044886,2,725080
48.017106,2,725248
65.178118,2,725400
64.602851,2,725440
-29.840664,0,725536
33.485796,2,725992
-0.163216,2,726200
8.23523,1,726256
9.93234,1,726288
43.602433,2,726680
28.65875,2,726736
68.414141,2,726760
-12.421091,2,726872
0.962305,1,727160
44.881109,2,727488
-55.379265,0,727528
93.871363,3,727640
38.568955,2,728064
-14.380875,1,728128
23.766905,2,728192
36.3818,3,728440
-30.359976,1,728520
-40.889974,0,728600
53.675429,2,728696
69.786853,2,728824
3.618689,1,729216
73.044589,3,729528
57.838031,2,729672
8.443622,1,729760
8.248954,1,729920
8.82462,2,729928
-36.255021,2,729928
24.813034,2,730104
16.537261,1,730352
-35.728743,0,730640
-47.580904,0,730816
45.36343,2,730856
-17.619138,1,731224
-26.874567,1,731240
10.965025,2,731280
42.391675,2,731384
38.439418,2,731944
-3.425629,1,732024
46.554305,2,732136
-33.590537,2,732160
57.219767,2,732424
50.554402,2,732504
55.532243,2,732528
45.640539,2,732584
19.942988,1,733096
37.734704,2,733296
68.603414,2,733352
33.030485,2,733552
-22.450145,1,733736
33.817655,2,733760
21.196609,2,733856
-13.792902,1,733888
-53.94753,0,734264
21.531177,1,734432
27.490975,2,734720
-5.754984,1,734792
-41.546423,0,734888
46.976826,2,734904
-34.90273,0,734960
61.375682,2,735000
-46.324675,0,735392
-16.375232,1,735680
-48.436541,0,736048
69.300086,2,736056
57.400351,2,736144
20.259787,2,736144
57.740755,2,736200
-37.981286,2,736480
86.347662,3,736672
35.789169,2,736952
-36.581015,0,737216
70.747812,2,737272
65.791776,2,737328
26.845059,2,737368
20.301112,2,737552
67.572812,2,737720
-45.925031,1,738136
-48.856959,0,738136
62.142607,2,738352
49.319522,2,738536
58.811864,2,738760
81.253266,3,738776
-69.050067,1,739008
77.163421,3,739104
-30.032867,0,739192
-52.700663,0,739320
44.564028,2,739640
-43.349609,0,739688
23.983782,2,740032
54.690371,2,740040
-39.018026,0,740216
30.454027,2,740288
24.130142,1,740296
39.67591,2,740584
-40.234341,0,740816
48.544889,2,740848
-15.170295,1,741272
44.431155,2,741312
58.327914,2,741352
52.477475,2,741504
55.74802,2,741632
-39.283402,0,741680
62.331259,2,741936
46.230854,2,742080
58.290941,2,742440
65.277875,3,742640
27.585437,2,742696
26.136023,2,742720
56.921445,2,742792
53.558888,2,742904
92.907836,3,743392
28.816744,3,743576
-54.033227,0,743648
42.780179,2,743832
39.132552,2,744016
12.845961,2,744128
-34.415984,1,744184
56.736958,3,744392
4.716646,1,744592
9.155502,2,744992
34.754911,2,745024
24.768412,2,745232
78.25531,3,745392
86.35643,3,745408
-17.953865,0,745576
-53.353924,0,745576
-30.189445,2,745760
-44.293281,0,746128
44.234576,2,746240
38.062877,2,746472
6.219159,1,746592
54.754502,2,746624
-28.81951,1,746880
61.808039,2,746936
86.78497,3,747008
54.788665,2,747328
62.578124,2,747440
54.939908,2,747680
100.162318,3,747864
85.080504,3,747936
39.471175,2,748120
49.353748,2,748184
84.773216,3,748272
-28.327161,0,748368
41.442259,2,748728
39.930255,2,749016
67.348004,2,749024
89.054251,3,749296
30.949718,2,749496
3.551191,2,749512
7.39159,2,749744
11.208561,2,749840
31.173271,2,750064
-36.990204,0,750136
42.107383,2,750328
54.306103,2,750512
62.623532,2,750712
88.826088,3,750832
57.128255,2,750920
60.279528,2,751088
26.393225,2,751296
61.756674,2,751384
55.413329,2,751552
49.509104,2,751680
37.33573,2,752000
42.443952,2,752008
4.532363,1,752088
35.844119,2,752368
49.365243,2,752528
-25.851299,0,752560
49.93577,2,752680
39.709472,2,752992
40.317093,2,753208
54.087441,2,753256
46.793591,2,753280
-37.711923,0,753656
1.816521,2,753888
59.063866,2,753936
15.485019,2,753992
44.226448,2,754208
-48.301865,0,754392
60.716072,2,754480
99.93733,3,754560
49.304812,2,754936
-33.400783,0,754984
46.112038,2,755200
28.132788,2,755248
-5.430927,1,755488
60.113853,2,755672
-73.839628,0,755704
57.647608,2,755704
69.332881,2,756136
23.211016,2,756304
1.101426,1,756376
66.102802,3,756584
59.866211,2,756816
-21.134565,1,756848
56.68606,2,756848
53.718417,2,756944
58.177069,2,757392
-2.165486,1,757584
26.866254,2,757672
34.194766,2,757880
59.852909,2,757976
-49.694754,0,758024
39.62616,2,758184
41.040566,2,758216
50.373819,2,758584
-40.569977,0,758720
-51.882145,0,758856
-7.441762,1,759128
-46.556275,0,759152
58.871583,2,759192
-53.304221,0,759352
-27.01276,1,759568
37.634498,2,759928
76.227461,3,760088
-33.615538,0,760224
11.284315,2,760304
42.046421,2,760336
-25.141295,0,760352
40.713584,2,760400
-55.646417,0,760784
53.12467,2,761144
9.38249,1,761256
-34.576428,0,761320
-42.604292,0,761456
36.543787,2,761592
48.791367,2,761648
75.04169,3,761664
27.488265,2,762152
59.808695,2,762440
42.880663,2,762456
45.782815,2,762576
32.069647,2,762704
46.695938,2,762872
50.042956,2,762880
38.532879,2,763016
52.279609,2,763352
56.211836,2,763656
56.959388,2,763680
55.614508,2,763776
37.744729,2,763944
-31.931095,0,764064
89.168931,3,764176
31.093191,2,764288
52.734951,2,764512
-27.739861,0,764704
11.267695,1,764880
-0.46705,1,764920
64.689692,2,765136
20.092678,1,765184
-1.317729,1,765448
22.745698,2,765544
56.378339,2,765616
-12.358458,1,765976
-27.509291,0,766192
52.73093,2,766240
52.500334,2,766312
-107.756644,0,766576
59.898287,2,766752
25.858526,2,766960
24.863083,2,766976
-28.597149,0,767216
43.888448,2,767224
65.384981,2,767496
88.396529,3,767576
76.286697,3,767880
48.251152,2,768168
37.82591,2,768248
29.085175,3,768368
-11.340785,1,768472
5.97074,1,768632
1.006917,2,768728
95.451961,3,768832
-11.8673,1,769104
12.823025,2,769512
46.390541,2,769528
50.365645,2,769632
59.660353,2,769712
29.679497,2,769880
38.022505,2,770032
-16.744272,1,770048
30.149241,2,770352
-12.157922,1,770768
36.480799,2,770800
-44.374085,0,770808
67.443146,2,770848
30.26132,2,771152
8.844897,1,771160
94.089786,3,771384
34.907789,2,771616
-8.671246,1,772000
40.979716,2,772024
-20.948925,1,772040
43.974865,2,772096
34.477123,2,772400
44.53498,2,772424
-8.711311,1,772608
24.350742,2,772952
23.080917,1,773120
-38.440714,0,773200
47.372401,2,773264
74.994315,3,773432
-26.833458,0,773440
50.191112,2,773648
90.204356,3,773848
17.800289,1,774056
63.06574,2,774448
55.291677,2,774496
-5.631263,2,774552
59.36634,2,774576
-1.401718,1,774640
-24.943682,0,774888
37.541884,3,775176
29.076055,2,775400
2.622173,1,775648
44.913257,2,775808
37.479267,2,775856
57.860131,3,775880
29.326073,2,775896
-34.763091,0,775984
-44.370396,0,776344
15.090567,1,776488
-46.659094,0,776832
16.285884,1,776952
55.920555,2,777056
46.38313,2,777072
99.234031,3,777176
43.508675,2,777304
59.551674,2,777440
47.924931,2,777640
-18.923092,1,778144
-2.455549,1,778200
6.938072,1,778200
32.174559,2,778384
-5.621825,1,778384
12.982154,1,778616
36.485842,2,778624
-28.32591,0,778656
-37.659625,0,779312
37.158619,2,779392
99.647133,3,779448
35.940329,2,779608
33.649656,2,779640
67.239654,2,779752
-15.782362,1,779904
-23.311799,1,779920
38.708733,2,780616
65.246976,2,780648
66.458527,2,780752
0.480367,2,780808
-28.162935,0,780816
56.115804,2,781008
-75.936334,0,781016
35.641008,2,781192
11.302094,1,781800
35.371129,2,781944
-45.3425,0,781976
-6.477446,1,781992
51.229066,2,782096
38.354053,2,782176
-30.066999,1,782304
-7.683434,1,782400
-22.21561,0,782792
-24.315479,0,783016
-38.205865,0,783064
49.881614,2,783152
64.254057,2,783280
5.627287,1,783408
81.901179,3,783496
-3.323059,1,783584
38.160686,2,784064
61.968369,2,784240
17.506629,1,784240
23.311705,2,784320
-20.889194,0,784424
7.874467,1,784456
53.938241,2,784704
14.801684,1,784720
53.484962,2,785272
-53.631958,0,785440
2.089654,1,785456
-41.145308,0,785464
59.206712,2,785680
18.74534,2,785840
57.11118,2,785848
-6.021102,1,785936
-2.62169,1,786432
-3.531517,1,786696
40.512656,2,786776
77.777496,3,786840
-7.829499,1,786888
-30.268422,0,786944
-8.349074,1,787008
-34.584557,0,787056
27.950213,2,787792
15.267504,1,787840
45.782557,2,788024
48.688858,2,788128
68.706873,3,788256
-3.033824,1,788272
21.630037,2,788280
60.832391,3,788280
43.430947,2,788984
65.311964,2,789032
-25.507941,0,789296
40.26588,2,789296
-12.730831,1,789320
21.420338,1,789368
52.411597,2,789432
44.575549,2,789544
-55.980416,0,790208
51.503792,2,790216
57.96834,2,790456
-15.214224,1,790560
37.152215,2,790568
-6.380643,1,790568
45.01434,2,790728
38.032509,2,790776
10.465784,1,791312
61.101705,2,791384
44.084257,2,791648
9.811085,1,791680
53.066683,2,791752
43.51579,2,791848
45.193333,2,791896
57.95442,2,792016
-1.56908,1,792480
70.934505,2,792800
17.611053,2,792848
49.047819,2,792872
55.331136,2,792880
10.564921,1,792984
62.501948,2,793032
-14.492474,1,793272
-2.985263,1,793696
-33.678884,0,793936
65.425551,2,794016
48.045933,2,794048
9.178543,1,794144
47.826587,2,794152
51.514343,2,794192
-15.470745,1,794568
64.86182,2,794848
64.709796,2,795096
16.631799,1,795176
71.788607,2,795176
8.458532,1,795256
49.64632,2,795344
67.736876,2,795376
55.917972,2,795744
40.049482,2,796128
14.02053,1,796168
13.049634,1,796272
1.344371,1,796304
1.357575,1,796432
-5.308475,1,796600
30.26767,2,796632
24.465585,1,796888
-5.407874,1,797408
38.211323,2,797408
-1.695768,1,797432
24.539997,1,797456
90.811861,3,797584
60.567195,2,797696
3.311402,1,797792
-11.683696,1,798096
20.0429,1,798560
1.222731,1,798576
17.098894,1,798592
60.626565,2,798640
59.290484,2,798720
59.322699,2,798872
31.301084,2,799072
44.01172,2,799272
7.09396,1,799752
73.93306,2,799808
49.614577,2,799840
96.828371,3,799848
13.6287,1,799904
-2.339227,1,800016
61.993762,2,800280
74.871331,2,800448
21.034946,1,800944
42.551643,2,801000
51.560967,2,801040
75.745201,2,801048
7.014269,2,801088
55.886538,2,801200
57.731274,2,801392
14.659571,1,801560
59.448405,2,802128
10.253368,1,802160
45.953951,2,802208
56.111303,2,802208
76.705113,2,802288
-53.293485,0,802408
58.334311,2,802616
41.496119,2,802808
56.874951,2,803336
54.169714,2,803360
9.130927,1,803392
56.661033,2,803400
51.160557,2,803456
42.743026,2,803616
92.062045,3,803792
12.756603,1,803872
66.094092,2,804512
41.392183,2,804544
-7.7246,1,804600
52.398877,2,804616
43.675275,2,804664
51.991349,2,804872
-39.331133,0,804888
52.255449,2,805024
-21.847446,0,805504
15.486275,1,805752
30.472527,2,805824
56.264716,2,805840
50.167476,2,805864
24.640519,1,805960
91.633675,3,806096
34.194856,2,806296
59.524751,2,806656
-33.71218,0,806816
55.153669,2,807000
5.890024,1,807056
18.440766,1,807080
45.085952,2,807120
32.911226,2,807368
35.465428,2,807568
52.30929,2,807992
59.923335,3,808072
21.77555,1,808200
57.1054,2,808208
3.301372,1,808248
47.25519,2,808312
43.153986,2,808616
63.031577,2,808760
51.164966,2,809240
-15.361617,1,809248
40.440664,2,809280
58.09171,2,809392
-11.164508,1,809552
93.342371,3,809576
-2.016585,1,809792
34.850802,2,809976
13.626461,1,810392
-8.603918,1,810440
53.846036,2,810440
4.270626,1,810584
49.063435,2,810824
38.548932,2,810912
53.20351,2,810992
53.496325,2,811240
-15.683496,0,811312
77.474304,3,811768
-30.993559,1,811776
36.116781,2,811896
6.785544,1,811976
51.195323,2,812184
64.782946,3,812360
11.898571,1,812392
54.583391,2,812496
-32.275405,0,812840
55.012771,2,812936
-44.420566,0,813016
4.175012,1,813152
-43.911871,0,813344
9.955036,1,813504
-12.36271,1,813608
23.922723,2,813760
-34.993027,0,813904
66.645742,2,814112
-29.661686,0,814216
41.697988,2,814296
21.604148,2,814672
56.335074,2,814752
-9.317785,1,814792
-11.3109,1,815000
43.796496,2,815152
-13.29577,1,815408
37.767449,2,815408
47.957499,2,815520
50.097898,2,815864
45.530151,2,815960
17.889263,2,816160
36.761774,2,816288
25.412566,2,816496
16.09674,1,816520
5.512019,1,816552
42.062124,2,816792
69.840973,2,816984
55.72906,2,817096
41.61406,2,817408
40.509824,2,817552
56.412502,2,817680
44.741145,2,817720
81.418022,2,817760
62.940747,2,817952
6.515705,1,818104
61.70671,2,818296
35.366633,2,818664
5.367552,1,818752
-33.423601,0,818752
-55.318298,0,818944
-20.279487,1,819072
51.376249,2,819224
-5.086439,1,819312
42.874357,2,819504
10.069898,1,819848
-48.064898,0,819936
17.191755,2,820088
30.843496,2,820264
32.438509,2,820328
54.762421,2,820456
90.356648,3,820464
97.21758,3,820848
41.985813,2,821112
67.478272,2,821152
55.351551,2,821288
49.486181,2,821488
23.561679,1,821496
101.796279,3,821688
-26.142533,1,821784
34.638806,2,822064
-28.040805,0,822192
-19.780528,0,822288
61.867866,2,822360
-46.207903,0,822648
62.468686,2,822672
44.874418,2,822904
23.42162,2,823144
51.232955,2,823336
-17.126775,1,823384
62.974823,2,823464
39.170042,2,823584
-19.353513,0,823608
36.844091,2,823920
9.759101,1,824016
48.738976,2,824392
45.707922,2,824528
48.756303,2,824552
10.907899,1,824592
48.71015,2,824768
54.363931,2,824776
58.938748,2,825072
-7.612744,1,825224
67.565977,2,825688
57.904978,2,825704
-71.433164,0,825736
13.116421,2,825944
32.867239,2,826000
86.903601,3,826032
53.772302,2,826248
94.329223,3,826464
47.899214,2,826952
32.355915,2,827008
41.100567,2,827152
62.268449,3,827208
37.467946,2,827296
46.838483,2,827320
-10.503725,1,827456
42.891663,2,827664
52.682818,2,828176
61.912974,2,828192
50.364089,2,828400
48.627292,2,828408
89.314982,3,828520
29.322292,2,828568
48.468644,2,828664
16.905583,1,828808
54.771608,2,829352
35.644965,2,829480
5.000982,1,829536
-2.099616,1,829624
64.386057,2,829680
42.717298,2,829864
44.986537,2,829920
4.078781,1,830016
-34.760236,0,830448
-32.80644,0,830752
49.177171,2,830760
-10.083485,1,830816
79.770483,3,830864
-6.813921,1,831072
47.577288,2,831120
-12.753448,1,831304
53.494892,2,831568
54.000263,2,831904
-35.495008,0,831968
41.170083,2,832032
42.162965,2,832048
51.171552,2,832256
38.893678,2,832304
46.080854,2,832600
90.864032,3,832864
6.239682,1,833008
51.024634,2,833136
4.968906,1,833168
43.707112,2,833240
-38.765645,0,833424
-7.815658,1,833512
-35.511596,0,833688
41.805958,2,834064
-3.67478,1,834168
14.913732,1,834312
62.70383,2,834320
44.540679,2,834512
64.756794,2,834592
39.195382,2,834736
64.772302,2,834808
-32.612998,0,835120
49.810639,2,835288
36.447781,2,835600
50.779161,2,835656
71.853855,3,835664
17.225265,1,835704
38.40221,2,836040
93.78839,3,836048
49.706813,2,836312
-1.924304,1,836464
-14.077009,1,836848
43.490371,2,836904
57.505631,2,836904
91.419862,3,836912
-6.719508,1,837248
72.956403,3,837312
-10.196192,1,837568
38.591545,2,837760
-49.593994,0,838024
41.49653,2,838136
94.805512,3,838192
37.417093,2,838192
59.15333,2,838448
50.342155,2,838584
40.345489,2,838840
0.13248,1,838920
-0.466888,1,839240
65.877192,2,839384
-9.472874,1,839472
77.323388,3,839504
44.363312,2,839592
-11.201033,1,839784
-28.913686,0,839992
36.194211,2,840168
51.733246,2,840344
1.436383,1,840544
59.467929,2,840688
-11.346221,1,840744
38.118186,2,840872
40.441189,2,840984
-24.922803,1,841280
4.765476,1,841312
7.174716,1,841488
16.708682,1,841624
54.263824,2,841904
-20.273785,1,842000
61.057952,2,842176
68.781324,3,842280
5.612025,1,842448
-19.329354,1,842576
63.08005,2,842768
-32.614072,1,842856
-50.386866,0,843056
56.705909,2,843208
51.009603,2,843392
54.855824,2,843416
-4.257801,1,843600
40.471024,2,843824
-0.931923,1,843976
-56.003856,0,844096
45.92482,2,844336
41.127969,2,844464
59.679971,2,844592
44.048446,2,844632
61.676869,2,844792
58.103021,2,845040
12.81414,1,845152
56.669522,2,845272
-8.105786,1,845560
35.509128,2,845728
68.154287,2,845792
77.010501,3,845928
52.724735,2,845960
-14.194797,1,846248
-3.583024,1,846328
97.725809,3,846584
49.995674,2,846768
19.039647,1,846840
54.93316,2,847016
4.56835,1,847096
2.595963,1,847104
44.787146,2,847432
-37.46306,0,847440
45.177146,2,847776
11.555126,1,847904
-0.737084,1,848000
54.990159,2,848200
0.34764,1,848264
47.824274,2,848344
59.442384,2,848568
5.868154,1,848608
50.187203,2,848976
-13.330978,1,849080
66.046487,2,849120
54.994867,2,849424
42.341869,2,849472
57.958895,2,849480
63.798653,2,849768
-10.547681,1,849848
44.938367,2,850168
50.484274,2,850336
40.456572,2,850368
50.909944,2,850624
-45.985354,0,850624
-0.644342,1,850632
23.009139,1,850960
51.928899,2,851000
-0.81794,1,851320
18.142883,1,851488
51.412006,2,851520
3.422985,1,851760
-22.469226,1,851904
-14.248855,1,851904
50.242998,2,852120
-6.855048,1,852176
-29.500283,0,852560
50.375469,2,852560
-1.614266,1,852664
38.364781,2,853112
56.758554,2,853112
48.398452,2,853136
24.328804,1,853192
20.53562,1,853224
5.520481,1,853688
46.784207,2,853784
20.768632,1,853800
15.901493,1,854224
56.600599,2,854312
-9.734946,1,854408
35.845742,2,854424
45.544199,2,854480
36.679294,2,854944
61.926507,2,855032
45.807424,2,855128
-5.919109,1,855408
57.054049,2,855464
49.953371,2,855648
50.221077,2,855672
64.804478,3,855928
76.155875,3,856184
43.245271,2,856232
7.072793,1,856272
9.345439,1,856552
-25.304974,1,856824
14.252597,1,856824
46.348561,2,856896
38.645992,2,857160
-28.278587,0,857256
18.981197,1,857392
56.302184,2,857416
87.013064,3,857736
-26.445508,0,857880
35.374988,2,858024
53.872319,2,858152
3.868919,1,858320
-23.888752,0,858424
54.428929,2,858488
86.916196,3,858784
-30.806933,1,859072
57.483895,2,859128
-41.088773,0,859160
34.078777,2,859448
5.657376,1,859496
13.251974,1,859544
49.01229,2,859640
-31.236685,1,860120
65.789378,2,860280
-42.423714,0,860304
49.557233,2,860376
-6.006567,1,860648
11.622274,1,860664
43.656315,2,860760
81.955729,3,860968
13.40375,1,861264
55.893032,2,861472
-12.565767,1,861512
93.103986,3,861616
-43.773674,0,861776
62.000805,2,861824
50.260236,2,861920
15.821736,1,862096
-9.561881,1,862440
-24.116256,0,862680
53.550714,2,862688
42.332655,2,862840
10.538313,1,862888
-8.359871,1,863032
38.934425,2,863152
13.74021,1,863240
47.124365,2,863688
62.127965,2,863856
60.451901,2,863888
41.917836,2,864032
69.412316,2,864136
58.253343,2,864144
-3.125048,1,864320
47.30615,2,864400
57.922199,2,864864
17.72864,1,865040
56.466225,2,865040
44.455931,2,865096
22.478938,1,865296
36.885782,2,865472
-6.21666,1,865512
15.557062,1,865568
13.590611,1,866008
16.656453,1,866160
16.401657,1,866240
56.687263,2,866336
54.402586,2,866592
18.860295,2,866640
-9.218949,1,866696
49.315551,2,866816
-0.782636,1,867232
60.32775,2,867360
55.776463,2,867424
63.072065,2,867528
42.898328,2,867832
86.071067,3,867840
-25.997519,0,867880
1.436342,1,867912
18.465298,1,868312
83.347755,3,868528
-12.520946,1,868608
-2.845948,1,868712
13.545223,1,868936
46.214157,2,869080
0.15257,1,869088
7.157943,1,869104
69.113163,2,869464
59.380872,2,869744
11.952617,1,869792
1.548251,1,869888
21.750386,1,870088
-26.352373,0,870152
62.211444,2,870264
96.6436,3,870320
41.244827,2,870704
41.719221,2,870944
22.769281,1,870992
60.165244,2,871016
-30.682075,0,871184
39.156546,2,871368
30.144967,2,871568
45.406584,2,871584
-4.931725,1,871896
-8.530254,1,872136
-2.386747,1,872232
23.343482,2,872296
49.428174,2,872392
69.327981,2,872528
60.412757,2,872776
-2.875841,1,872824
-9.240524,1,873064
59.831318,2,873256
24.143134,1,873384
-10.411226,1,873464
-42.445723,0,873536
-28.853317,0,873576
66.468567,2,873960
43.623905,2,874120
88.790554,3,874328
-21.652862,1,874520
-8.600166,1,874576
57.829584,2,874672
13.281186,1,874680
92.623339,3,874840
17.536774,1,875040
47.736108,2,875392
56.589187,2,875552
51.498098,2,875720
57.535008,2,875832
41.283564,2,875912
56.268766,2,875928
48.003784,2,876120
18.397176,2,876352
-11.295704,1,876576
-6.154865,1,876688
7.202362,1,876976
78.229084,3,877032
11.802697,1,877080
36.789241,2,877160
61.635134,2,877368
47.47959,2,877600
4.032175,1,877760
15.427769,1,877808
-7.207889,1,878224
37.336752,2,878232
57.68686,2,878304
-18.611417,1,878344
15.028775,1,878504
47.552954,2,878864
21.976228,1,878904
38.69876,2,879008
